SID,Age,Sex,Language,Experimenter,Coder,Exclude,Exclusion_reason,Knower_level,Task,Trial_number,Task_item,Response,Correct,Mem_check_1,Mem_check_2,Counted,Notes,Exclude_trial,Exclude_trial_reason
small_sf_1_51,2.444900753,M,English,AP,SLu,1,DNF,NA,Give_N,2,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_51,2.444900753,M,English,AP,SLu,1,DNF,NA,Give_N,3,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_51,2.444900753,M,English,AP,SLu,1,DNF,NA,Give_N,4,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_51,2.444900753,M,English,AP,SLu,1,DNF,NA,Give_N,5,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_51,2.444900753,M,English,AP,SLu,1,DNF,NA,Give_N,6,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_51,2.444900753,M,English,AP,SLu,1,DNF,NA,Give_N,7,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_51,2.444900753,M,English,AP,SLu,1,DNF,NA,Give_N,8,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_51,2.444900753,M,English,AP,SLu,1,DNF,NA,Give_N,9,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_51,2.444900753,M,English,AP,SLu,1,DNF,NA,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_51,2.444900753,M,English,AP,SLu,1,DNF,NA,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_51,2.444900753,M,English,AP,SLu,1,DNF,NA,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_51,2.444900753,M,English,AP,SLu,1,DNF,NA,Give_N,13,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_51,2.444900753,M,English,AP,SLu,1,DNF,NA,Highest_count,NA,NA,NA,NA,NA,NA,NA,,0,
small_sf_1_51,2.444900753,M,English,AP,SLu,1,DNF,NA,HC_error,NA,NA,NA,NA,NA,NA,NA,,1,
small_sf_1_52,2.726899384,F,English,RMS,SLu,0,,1,SF,Training,0,1,1,0,1,NA,,0,
small_sf_1_52,2.726899384,F,English,RMS,SLu,0,,1,SF,1,1,3,0,1,,NA,,0,
small_sf_1_52,2.726899384,F,English,RMS,SLu,0,,1,SF,2,3,5,0,1,,NA,,0,
small_sf_1_52,2.726899384,F,English,RMS,SLu,0,,1,SF,3,5,6,1,0,1,NA,,0,
small_sf_1_52,2.726899384,F,English,RMS,SLu,0,,1,SF,4,2,4,0,0,0,NA,,0,
small_sf_1_52,2.726899384,F,English,RMS,SLu,0,,1,SF,5,4,5,1,1,,NA,,0,
small_sf_1_52,2.726899384,F,English,RMS,SLu,0,,1,SF,6,3,4,1,1,,NA,,0,
small_sf_1_52,2.726899384,F,English,RMS,SLu,0,,1,SF,7,5,7,0,1,,NA,,0,
small_sf_1_52,2.726899384,F,English,RMS,SLu,0,,1,SF,8,1,3,0,1,,NA,,0,
small_sf_1_52,2.726899384,F,English,RMS,SLu,0,,1,SF,9,2,3,1,0,0,NA,,0,
small_sf_1_52,2.726899384,F,English,RMS,SLu,0,,1,SF,10,4,6,0,0,,NA,,0,
small_sf_1_52,2.726899384,F,English,RMS,SLu,0,,1,Give_N,1,1,1,1,NA,NA,0,,0,
small_sf_1_52,2.726899384,F,English,RMS,SLu,0,,1,Give_N,2,2,2,1,NA,NA,0,,0,
small_sf_1_52,2.726899384,F,English,RMS,SLu,0,,1,Give_N,3,3,3,1,NA,NA,0,,0,
small_sf_1_52,2.726899384,F,English,RMS,SLu,0,,1,Give_N,4,4,2,0,NA,NA,0,,0,
small_sf_1_52,2.726899384,F,English,RMS,SLu,0,,1,Give_N,5,3,2,0,NA,NA,0,,0,
small_sf_1_52,2.726899384,F,English,RMS,SLu,0,,1,Give_N,6,2,4,0,NA,NA,0,,0,
small_sf_1_52,2.726899384,F,English,RMS,SLu,0,,1,Give_N,7,1,1,1,NA,NA,0,,0,
small_sf_1_52,2.726899384,F,English,RMS,SLu,0,,1,Give_N,8,2,3,0,NA,NA,0,,0,
small_sf_1_52,2.726899384,F,English,RMS,SLu,0,,1,Give_N,9,1,1,1,NA,NA,0,,0,
small_sf_1_52,2.726899384,F,English,RMS,SLu,0,,1,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_52,2.726899384,F,English,RMS,SLu,0,,1,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_52,2.726899384,F,English,RMS,SLu,0,,1,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_52,2.726899384,F,English,RMS,SLu,0,,1,Give_N,13,NA,NA,NA,NA,NA,NA,,0,
small_sf_1_52,2.726899384,F,English,RMS,SLu,0,,1,Highest_count,NA,NA,12,NA,NA,NA,NA,,0,
small_sf_1_52,2.726899384,F,English,RMS,SLu,0,,1,HC_error,NA,NA,14,NA,NA,NA,NA,,0,
small_sf_1_53,3.89596167,F,English,RMS,SLu,0,,3,SF,Training,0,NA,NA,0,1,NA,NR,1,no response
small_sf_1_53,3.89596167,F,English,RMS,SLu,0,,3,SF,1,1,2,1,1,,NA,,0,
small_sf_1_53,3.89596167,F,English,RMS,SLu,0,,3,SF,2,3,5,0,1,,NA,,0,
small_sf_1_53,3.89596167,F,English,RMS,SLu,0,,3,SF,3,5,7,0,0,,NA,,0,
small_sf_1_53,3.89596167,F,English,RMS,SLu,0,,3,SF,4,2,3,1,1,,NA,,0,
small_sf_1_53,3.89596167,F,English,RMS,SLu,0,,3,SF,5,4,6,0,0,1,NA,,0,
small_sf_1_53,3.89596167,F,English,RMS,SLu,0,,3,SF,6,3,5,0,1,,NA,,0,
small_sf_1_53,3.89596167,F,English,RMS,SLu,0,,3,SF,7,5,7,0,1,,NA,,0,
small_sf_1_53,3.89596167,F,English,RMS,SLu,0,,3,SF,8,1,2,1,0,1,NA,,0,
small_sf_1_53,3.89596167,F,English,RMS,SLu,0,,3,SF,9,2,3,1,0,1,NA,,0,
small_sf_1_53,3.89596167,F,English,RMS,SLu,0,,3,SF,10,4,6,0,0,1,NA,,0,
small_sf_1_53,3.89596167,F,English,RMS,SLu,0,,3,Give_N,1,1,1,1,NA,NA,0,,0,
small_sf_1_53,3.89596167,F,English,RMS,SLu,0,,3,Give_N,2,2,2,1,NA,NA,0,,0,
small_sf_1_53,3.89596167,F,English,RMS,SLu,0,,3,Give_N,3,3,3,1,NA,NA,0,,0,
small_sf_1_53,3.89596167,F,English,RMS,SLu,0,,3,Give_N,4,4,10,0,NA,NA,0,,0,
small_sf_1_53,3.89596167,F,English,RMS,SLu,0,,3,Give_N,5,3,3,1,NA,NA,0,,0,
small_sf_1_53,3.89596167,F,English,RMS,SLu,0,,3,Give_N,6,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_53,3.89596167,F,English,RMS,SLu,0,,3,Give_N,7,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_53,3.89596167,F,English,RMS,SLu,0,,3,Give_N,8,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_53,3.89596167,F,English,RMS,SLu,0,,3,Give_N,9,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_53,3.89596167,F,English,RMS,SLu,0,,3,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_53,3.89596167,F,English,RMS,SLu,0,,3,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_53,3.89596167,F,English,RMS,SLu,0,,3,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_53,3.89596167,F,English,RMS,SLu,0,,3,Give_N,13,NA,NA,NA,NA,NA,NA,,0,
small_sf_1_53,3.89596167,F,English,RMS,SLu,0,,3,Highest_count,NA,NA,12,NA,NA,NA,NA,,0,
small_sf_1_53,3.89596167,F,English,RMS,SLu,0,,3,HC_error,NA,NA,6,NA,NA,NA,NA,,0,
small_sf_1_54,3.255304586,F,English,AP,SLu,0,,3,SF,Training,0,1,1,0,0,NA,,0,
small_sf_1_54,3.255304586,F,English,AP,SLu,0,,3,SF,1,1,2,1,1,,NA,,0,
small_sf_1_54,3.255304586,F,English,AP,SLu,0,,3,SF,2,3,4,1,1,,NA,,0,
small_sf_1_54,3.255304586,F,English,AP,SLu,0,,3,SF,3,5,7,0,1,,NA,,0,
small_sf_1_54,3.255304586,F,English,AP,SLu,0,,3,SF,4,2,4,0,1,,NA,,0,
small_sf_1_54,3.255304586,F,English,AP,SLu,0,,3,SF,5,4,6,0,1,,NA,,0,
small_sf_1_54,3.255304586,F,English,AP,SLu,0,,3,SF,6,3,5,0,1,,NA,,0,
small_sf_1_54,3.255304586,F,English,AP,SLu,0,,3,SF,7,5,7,0,1,,NA,,0,
small_sf_1_54,3.255304586,F,English,AP,SLu,0,,3,SF,8,1,2,1,1,,NA,,0,
small_sf_1_54,3.255304586,F,English,AP,SLu,0,,3,SF,9,2,3,1,0,1,NA,,0,
small_sf_1_54,3.255304586,F,English,AP,SLu,0,,3,SF,10,4,6,0,1,,NA,,0,
small_sf_1_54,3.255304586,F,English,AP,SLu,0,,3,Give_N,1,1,1,1,NA,NA,0,,0,
small_sf_1_54,3.255304586,F,English,AP,SLu,0,,3,Give_N,2,2,2,1,NA,NA,0,,0,
small_sf_1_54,3.255304586,F,English,AP,SLu,0,,3,Give_N,3,3,3,1,NA,NA,1,,0,
small_sf_1_54,3.255304586,F,English,AP,SLu,0,,3,Give_N,4,4,5,0,NA,NA,1,,0,
small_sf_1_54,3.255304586,F,English,AP,SLu,0,,3,Give_N,5,3,3,1,NA,NA,1,,0,
small_sf_1_54,3.255304586,F,English,AP,SLu,0,,3,Give_N,6,4,9,0,NA,NA,1,,0,
small_sf_1_54,3.255304586,F,English,AP,SLu,0,,3,Give_N,7,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_54,3.255304586,F,English,AP,SLu,0,,3,Give_N,8,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_54,3.255304586,F,English,AP,SLu,0,,3,Give_N,9,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_54,3.255304586,F,English,AP,SLu,0,,3,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_54,3.255304586,F,English,AP,SLu,0,,3,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_54,3.255304586,F,English,AP,SLu,0,,3,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_54,3.255304586,F,English,AP,SLu,0,,3,Give_N,13,NA,NA,NA,NA,NA,NA,,0,
small_sf_1_54,3.255304586,F,English,AP,SLu,0,,3,Highest_count,NA,NA,8,NA,NA,NA,NA,,0,
small_sf_1_54,3.255304586,F,English,AP,SLu,0,,3,HC_error,NA,NA,7,NA,NA,NA,NA,,0,
small_sf_1_55,3.520876112,M,English,RMS,SLu,1,DNF,NA,SF,Training,0,1,1,0,1,NA,,1,
small_sf_1_55,3.520876112,M,English,RMS,SLu,1,DNF,NA,SF,1,1,2,1,0,1,NA,,1,
small_sf_1_55,3.520876112,M,English,RMS,SLu,1,DNF,NA,SF,2,3,5,0,1,,NA,,1,
small_sf_1_55,3.520876112,M,English,RMS,SLu,1,DNF,NA,SF,3,5,6,1,0,0,NA,,1,
small_sf_1_55,3.520876112,M,English,RMS,SLu,1,DNF,NA,SF,4,2,4,0,1,,NA,,1,
small_sf_1_55,3.520876112,M,English,RMS,SLu,1,DNF,NA,SF,5,4,NA,NA,0,0,NA,asked to stop,1,no response
small_sf_1_55,3.520876112,M,English,RMS,SLu,1,DNF,NA,SF,6,3,NA,NA,NA,NA,NA,asked to stop,1,no response
small_sf_1_55,3.520876112,M,English,RMS,SLu,1,DNF,NA,SF,7,5,NA,NA,NA,NA,NA,asked to stop,1,no response
small_sf_1_55,3.520876112,M,English,RMS,SLu,1,DNF,NA,SF,8,1,NA,NA,NA,NA,NA,asked to stop,1,no response
small_sf_1_55,3.520876112,M,English,RMS,SLu,1,DNF,NA,SF,9,2,NA,NA,NA,NA,NA,asked to stop,1,no response
small_sf_1_55,3.520876112,M,English,RMS,SLu,1,DNF,NA,SF,10,4,NA,NA,NA,NA,NA,asked to stop,1,no response
small_sf_1_55,3.520876112,M,English,RMS,SLu,1,DNF,NA,Give_N,1,NA,NA,0,NA,NA,NA,asked to stop,1,no data
small_sf_1_55,3.520876112,M,English,RMS,SLu,1,DNF,NA,Give_N,2,NA,NA,0,NA,NA,NA,asked to stop,1,no data
small_sf_1_55,3.520876112,M,English,RMS,SLu,1,DNF,NA,Give_N,3,NA,NA,0,NA,NA,NA,asked to stop,1,no data
small_sf_1_55,3.520876112,M,English,RMS,SLu,1,DNF,NA,Give_N,4,NA,NA,0,NA,NA,NA,asked to stop,1,no data
small_sf_1_55,3.520876112,M,English,RMS,SLu,1,DNF,NA,Give_N,5,NA,NA,0,NA,NA,NA,asked to stop,1,no data
small_sf_1_55,3.520876112,M,English,RMS,SLu,1,DNF,NA,Give_N,6,NA,NA,0,NA,NA,NA,asked to stop,1,no data
small_sf_1_55,3.520876112,M,English,RMS,SLu,1,DNF,NA,Give_N,7,NA,NA,0,NA,NA,NA,asked to stop,1,no data
small_sf_1_55,3.520876112,M,English,RMS,SLu,1,DNF,NA,Give_N,8,NA,NA,0,NA,NA,NA,asked to stop,1,no data
small_sf_1_55,3.520876112,M,English,RMS,SLu,1,DNF,NA,Give_N,9,NA,NA,0,NA,NA,NA,asked to stop,1,no data
small_sf_1_55,3.520876112,M,English,RMS,SLu,1,DNF,NA,Give_N,10,NA,NA,0,NA,NA,NA,asked to stop,1,no data
small_sf_1_55,3.520876112,M,English,RMS,SLu,1,DNF,NA,Give_N,11,NA,NA,0,NA,NA,NA,asked to stop,1,no data
small_sf_1_55,3.520876112,M,English,RMS,SLu,1,DNF,NA,Give_N,12,NA,NA,0,NA,NA,NA,asked to stop,1,no data
small_sf_1_55,3.520876112,M,English,RMS,SLu,1,DNF,NA,Give_N,13,NA,NA,0,NA,NA,NA,asked to stop,0,
small_sf_1_55,3.520876112,M,English,RMS,SLu,1,DNF,NA,Highest_count,NA,NA,NA,NA,NA,NA,NA,asked to stop,1,
small_sf_1_55,3.520876112,M,English,RMS,SLu,1,DNF,NA,HC_error,NA,NA,NA,NA,NA,NA,NA,asked to stop,1,
small_sf_1_56,4.076659822,M,English,AP,SLu,0,,2,SF,Training,0,1,1,0,1,NA,,0,
small_sf_1_56,4.076659822,M,English,AP,SLu,0,,2,SF,1,1,2,1,1,,NA,,0,
small_sf_1_56,4.076659822,M,English,AP,SLu,0,,2,SF,2,3,4,1,1,,NA,,0,
small_sf_1_56,4.076659822,M,English,AP,SLu,0,,2,SF,3,5,6,1,0,1,NA,,0,
small_sf_1_56,4.076659822,M,English,AP,SLu,0,,2,SF,4,2,3,1,1,,NA,,0,
small_sf_1_56,4.076659822,M,English,AP,SLu,0,,2,SF,5,4,5,1,1,,NA,,0,
small_sf_1_56,4.076659822,M,English,AP,SLu,0,,2,SF,6,3,5,0,1,,NA,,0,
small_sf_1_56,4.076659822,M,English,AP,SLu,0,,2,SF,7,5,7,0,1,,NA,,0,
small_sf_1_56,4.076659822,M,English,AP,SLu,0,,2,SF,8,1,2,1,1,,NA,,0,
small_sf_1_56,4.076659822,M,English,AP,SLu,0,,2,SF,9,2,4,0,0,0,NA,,0,
small_sf_1_56,4.076659822,M,English,AP,SLu,0,,2,SF,10,4,5,1,1,,NA,,0,
small_sf_1_56,4.076659822,M,English,AP,SLu,0,,2,Give_N,1,1,1,1,NA,NA,0,,0,
small_sf_1_56,4.076659822,M,English,AP,SLu,0,,2,Give_N,2,2,2,1,NA,NA,1,,0,
small_sf_1_56,4.076659822,M,English,AP,SLu,0,,2,Give_N,3,3,3,1,NA,NA,1,,0,
small_sf_1_56,4.076659822,M,English,AP,SLu,0,,2,Give_N,4,4,4,1,NA,NA,1,,0,
small_sf_1_56,4.076659822,M,English,AP,SLu,0,,2,Give_N,5,5,4,0,NA,NA,1,,0,
small_sf_1_56,4.076659822,M,English,AP,SLu,0,,2,Give_N,6,4,6,0,NA,NA,1,,0,
small_sf_1_56,4.076659822,M,English,AP,SLu,0,,2,Give_N,7,3,7,0,NA,NA,1,,0,
small_sf_1_56,4.076659822,M,English,AP,SLu,0,,2,Give_N,8,2,2,1,NA,NA,1,,0,
small_sf_1_56,4.076659822,M,English,AP,SLu,0,,2,Give_N,9,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_56,4.076659822,M,English,AP,SLu,0,,2,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_56,4.076659822,M,English,AP,SLu,0,,2,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_56,4.076659822,M,English,AP,SLu,0,,2,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_56,4.076659822,M,English,AP,SLu,0,,2,Give_N,13,NA,NA,NA,NA,NA,NA,,0,
small_sf_1_56,4.076659822,M,English,AP,SLu,0,,2,Highest_count,NA,NA,5,NA,NA,NA,NA,,0,
small_sf_1_56,4.076659822,M,English,AP,SLu,0,,2,HC_error,NA,NA,IDK,NA,NA,NA,NA,,0,
small_sf_1_57,4.355920602,F,English,RMS,SLu,1,out of age range (too old),4,SF,Training,0,1,1,1,,NA,,1,
small_sf_1_57,4.355920602,F,English,RMS,SLu,1,out of age range (too old),4,SF,1,1,2,1,1,,NA,,1,
small_sf_1_57,4.355920602,F,English,RMS,SLu,1,out of age range (too old),4,SF,2,3,4,1,1,,NA,,1,
small_sf_1_57,4.355920602,F,English,RMS,SLu,1,out of age range (too old),4,SF,3,5,6,1,1,,NA,,1,
small_sf_1_57,4.355920602,F,English,RMS,SLu,1,out of age range (too old),4,SF,4,2,4,0,1,,NA,,1,
small_sf_1_57,4.355920602,F,English,RMS,SLu,1,out of age range (too old),4,SF,5,4,5,1,1,,NA,,1,
small_sf_1_57,4.355920602,F,English,RMS,SLu,1,out of age range (too old),4,SF,6,3,4,1,1,,NA,,1,
small_sf_1_57,4.355920602,F,English,RMS,SLu,1,out of age range (too old),4,SF,7,5,7,0,1,,NA,,1,
small_sf_1_57,4.355920602,F,English,RMS,SLu,1,out of age range (too old),4,SF,8,1,3,0,1,,NA,,1,
small_sf_1_57,4.355920602,F,English,RMS,SLu,1,out of age range (too old),4,SF,9,2,3,1,1,,NA,,1,
small_sf_1_57,4.355920602,F,English,RMS,SLu,1,out of age range (too old),4,SF,10,4,6,0,1,,NA,,0,
small_sf_1_57,4.355920602,F,English,RMS,SLu,1,out of age range (too old),4,Give_N,1,1,1,1,NA,NA,0,,0,
small_sf_1_57,4.355920602,F,English,RMS,SLu,1,out of age range (too old),4,Give_N,2,2,2,1,NA,NA,0,,0,
small_sf_1_57,4.355920602,F,English,RMS,SLu,1,out of age range (too old),4,Give_N,3,3,3,1,NA,NA,0,,0,
small_sf_1_57,4.355920602,F,English,RMS,SLu,1,out of age range (too old),4,Give_N,4,4,4,1,NA,NA,0,,0,
small_sf_1_57,4.355920602,F,English,RMS,SLu,1,out of age range (too old),4,Give_N,5,5,5,1,NA,NA,0,,0,
small_sf_1_57,4.355920602,F,English,RMS,SLu,1,out of age range (too old),4,Give_N,6,6,5,0,NA,NA,0,,0,
small_sf_1_57,4.355920602,F,English,RMS,SLu,1,out of age range (too old),4,Give_N,7,5,7,0,NA,NA,0,,0,
small_sf_1_57,4.355920602,F,English,RMS,SLu,1,out of age range (too old),4,Give_N,8,4,4,1,NA,NA,0,,0,
small_sf_1_57,4.355920602,F,English,RMS,SLu,1,out of age range (too old),4,Give_N,9,5,6,0,NA,NA,0,,0,
small_sf_1_57,4.355920602,F,English,RMS,SLu,1,out of age range (too old),4,Give_N,10,4,4,1,NA,NA,0,,0,
small_sf_1_57,4.355920602,F,English,RMS,SLu,1,out of age range (too old),4,Give_N,11,5,6,0,NA,NA,0,,0,
small_sf_1_57,4.355920602,F,English,RMS,SLu,1,out of age range (too old),4,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_57,4.355920602,F,English,RMS,SLu,1,out of age range (too old),4,Give_N,13,NA,NA,NA,NA,NA,NA,,0,
small_sf_1_57,4.355920602,F,English,RMS,SLu,1,out of age range (too old),4,Highest_count,NA,NA,29,NA,NA,NA,NA,,1,
small_sf_1_57,4.355920602,F,English,RMS,SLu,1,out of age range (too old),4,HC_error,NA,NA,40,NA,NA,NA,NA,,1,
small_sf_1_58,3.852156057,M,English,RMS,SLu,0,,CP,SF,Training,0,1,1,1,,NA,,0,
small_sf_1_58,3.852156057,M,English,RMS,SLu,0,,CP,SF,1,1,2,1,1,,NA,,0,
small_sf_1_58,3.852156057,M,English,RMS,SLu,0,,CP,SF,2,3,4,1,1,,NA,,0,
small_sf_1_58,3.852156057,M,English,RMS,SLu,0,,CP,SF,3,5,7,0,1,,NA,,0,
small_sf_1_58,3.852156057,M,English,RMS,SLu,0,,CP,SF,4,2,3,1,1,,NA,,0,
small_sf_1_58,3.852156057,M,English,RMS,SLu,0,,CP,SF,5,4,6,0,1,,NA,,0,
small_sf_1_58,3.852156057,M,English,RMS,SLu,0,,CP,SF,6,3,5,0,1,,NA,,0,
small_sf_1_58,3.852156057,M,English,RMS,SLu,0,,CP,SF,7,5,6,1,1,,NA,,0,
small_sf_1_58,3.852156057,M,English,RMS,SLu,0,,CP,SF,8,1,2,1,1,,NA,,0,
small_sf_1_58,3.852156057,M,English,RMS,SLu,0,,CP,SF,9,2,3,1,1,,NA,,0,
small_sf_1_58,3.852156057,M,English,RMS,SLu,0,,CP,SF,10,4,5,1,1,,NA,,0,
small_sf_1_58,3.852156057,M,English,RMS,SLu,0,,CP,Give_N,1,1,1,1,NA,NA,0,,0,
small_sf_1_58,3.852156057,M,English,RMS,SLu,0,,CP,Give_N,2,2,2,1,NA,NA,0,,0,
small_sf_1_58,3.852156057,M,English,RMS,SLu,0,,CP,Give_N,3,3,3,1,NA,NA,0,,0,
small_sf_1_58,3.852156057,M,English,RMS,SLu,0,,CP,Give_N,4,4,4,1,NA,NA,1,,0,
small_sf_1_58,3.852156057,M,English,RMS,SLu,0,,CP,Give_N,5,5,5,1,NA,NA,1,,0,
small_sf_1_58,3.852156057,M,English,RMS,SLu,0,,CP,Give_N,6,6,6,1,NA,NA,1,,0,
small_sf_1_58,3.852156057,M,English,RMS,SLu,0,,CP,Give_N,7,6,6,1,NA,NA,1,,0,
small_sf_1_58,3.852156057,M,English,RMS,SLu,0,,CP,Give_N,8,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_58,3.852156057,M,English,RMS,SLu,0,,CP,Give_N,9,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_58,3.852156057,M,English,RMS,SLu,0,,CP,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_58,3.852156057,M,English,RMS,SLu,0,,CP,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_58,3.852156057,M,English,RMS,SLu,0,,CP,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_58,3.852156057,M,English,RMS,SLu,0,,CP,Give_N,13,NA,NA,NA,NA,NA,NA,,0,
small_sf_1_58,3.852156057,M,English,RMS,SLu,0,,CP,Highest_count,NA,NA,14,NA,NA,NA,NA,,0,
small_sf_1_58,3.852156057,M,English,RMS,SLu,0,,CP,HC_error,NA,NA,16,NA,NA,NA,NA,,0,
small_sf_1_59,3.353867214,F,English,AP & RM,SLu,0,,1,SF,Training,0,1,1,1,,NA,,0,
small_sf_1_59,3.353867214,F,English,AP & RM,SLu,0,,1,SF,1,1,3,0,1,,NA,,0,
small_sf_1_59,3.353867214,F,English,AP & RM,SLu,0,,1,SF,2,3,5,0,1,,NA,,0,
small_sf_1_59,3.353867214,F,English,AP & RM,SLu,0,,1,SF,3,5,6,1,1,,NA,,0,
small_sf_1_59,3.353867214,F,English,AP & RM,SLu,0,,1,SF,4,2,4,0,0,1,NA,,0,
small_sf_1_59,3.353867214,F,English,AP & RM,SLu,0,,1,SF,5,4,5,1,0,0,NA,,0,
small_sf_1_59,3.353867214,F,English,AP & RM,SLu,0,,1,SF,6,3,5,0,0,0,NA,,0,
small_sf_1_59,3.353867214,F,English,AP & RM,SLu,0,,1,SF,7,5,6,1,1,,NA,,0,
small_sf_1_59,3.353867214,F,English,AP & RM,SLu,0,,1,SF,8,1,2,1,0,0,NA,,0,
small_sf_1_59,3.353867214,F,English,AP & RM,SLu,0,,1,SF,9,2,3,1,0,1,NA,,0,
small_sf_1_59,3.353867214,F,English,AP & RM,SLu,0,,1,SF,10,4,6,0,0,0,NA,,0,
small_sf_1_59,3.353867214,F,English,AP & RM,SLu,0,,1,Give_N,1,1,1,1,NA,NA,0,,0,
small_sf_1_59,3.353867214,F,English,AP & RM,SLu,0,,1,Give_N,2,2,3,0,NA,NA,0,,0,
small_sf_1_59,3.353867214,F,English,AP & RM,SLu,0,,1,Give_N,3,1,1,1,NA,NA,0,,0,
small_sf_1_59,3.353867214,F,English,AP & RM,SLu,0,,1,Give_N,4,2,3,0,NA,NA,0,,0,
small_sf_1_59,3.353867214,F,English,AP & RM,SLu,0,,1,Give_N,5,1,1,1,NA,NA,0,,0,
small_sf_1_59,3.353867214,F,English,AP & RM,SLu,0,,1,Give_N,6,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_59,3.353867214,F,English,AP & RM,SLu,0,,1,Give_N,7,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_59,3.353867214,F,English,AP & RM,SLu,0,,1,Give_N,8,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_59,3.353867214,F,English,AP & RM,SLu,0,,1,Give_N,9,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_59,3.353867214,F,English,AP & RM,SLu,0,,1,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_59,3.353867214,F,English,AP & RM,SLu,0,,1,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_59,3.353867214,F,English,AP & RM,SLu,0,,1,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_59,3.353867214,F,English,AP & RM,SLu,0,,1,Give_N,13,NA,NA,NA,NA,NA,NA,,0,
small_sf_1_59,3.353867214,F,English,AP & RM,SLu,0,,1,Highest_count,NA,NA,3,NA,NA,NA,NA,,0,
small_sf_1_59,3.353867214,F,English,AP & RM,SLu,0,,1,HC_error,NA,NA,NA,NA,NA,NA,NA,NR,0,
small_sf_1_60,3.540041068,M,English,AP,SLu,0,,2,SF,Training,0,1,1,1,,NA,,0,
small_sf_1_60,3.540041068,M,English,AP,SLu,0,,2,SF,1,1,2,1,1,,NA,,0,
small_sf_1_60,3.540041068,M,English,AP,SLu,0,,2,SF,2,3,4,1,0,1,NA,,0,
small_sf_1_60,3.540041068,M,English,AP,SLu,0,,2,SF,3,5,IDK,0,0,1,NA,,0,
small_sf_1_60,3.540041068,M,English,AP,SLu,0,,2,SF,4,2,1,0,0,0,NA,,0,
small_sf_1_60,3.540041068,M,English,AP,SLu,0,,2,SF,5,4,5,1,1,,NA,,0,
small_sf_1_60,3.540041068,M,English,AP,SLu,0,,2,SF,6,3,4,1,0,0,NA,,0,
small_sf_1_60,3.540041068,M,English,AP,SLu,0,,2,SF,7,5,7,0,0,0,NA,,0,
small_sf_1_60,3.540041068,M,English,AP,SLu,0,,2,SF,8,1,IDK,0,0,0,NA,,0,
small_sf_1_60,3.540041068,M,English,AP,SLu,0,,2,SF,9,2,3,1,0,0,NA,,0,
small_sf_1_60,3.540041068,M,English,AP,SLu,0,,2,SF,10,4,5,1,0,0,NA,,0,
